# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	epsilon_solver  	epsilon_initial 	epsilon_final   	epsilon_iters   	epsilon_converged
4967            	smoothSolver	3.13888310e-05	1.36996680e-06	1	3.38451890e-05	1.46762940e-06	1	1.87457800e-04	8.25309040e-06	1	false	smoothSolver	1.73852050e-04	6.73231410e-06	1	true	GAMG	4.90423260e-04	3.23176340e-05	2	true	smoothSolver	4.36561770e-05	1.57734130e-06	1	true
4968            	smoothSolver	3.13617290e-05	1.36879780e-06	1	3.38129760e-05	1.46626140e-06	1	1.87306020e-04	8.24607300e-06	1	false	smoothSolver	1.73774270e-04	6.72952080e-06	1	true	GAMG	4.89665990e-04	3.26983710e-05	2	true	smoothSolver	4.31939030e-05	1.57255620e-06	1	true
4969            	smoothSolver	3.13378550e-05	1.36774620e-06	1	3.37869220e-05	1.46508940e-06	1	1.87171560e-04	8.23982260e-06	1	false	smoothSolver	1.73701050e-04	6.72651180e-06	1	true	GAMG	4.93196200e-04	3.41977870e-05	2	true	smoothSolver	4.32122900e-05	1.57116910e-06	1	true
4970            	smoothSolver	3.13118010e-05	1.36663960e-06	1	3.37575520e-05	1.46383910e-06	1	1.87026300e-04	8.23325950e-06	1	false	smoothSolver	1.73624110e-04	6.72347480e-06	1	true	GAMG	4.88658910e-04	3.36289890e-05	2	true	smoothSolver	4.29569190e-05	1.56710010e-06	1	true
4971            	smoothSolver	3.12877380e-05	1.36560980e-06	1	3.37311690e-05	1.46268300e-06	1	1.86894550e-04	8.22742200e-06	1	false	smoothSolver	1.73546720e-04	6.72033510e-06	1	true	GAMG	4.89823790e-04	3.35264000e-05	2	true	smoothSolver	4.33118400e-05	1.57270470e-06	1	true
4972            	smoothSolver	3.12766840e-05	1.36483590e-06	1	3.37208360e-05	1.46197600e-06	1	1.86839580e-04	8.22251080e-06	1	false	smoothSolver	1.73485020e-04	6.71805270e-06	1	true	GAMG	4.98670510e-04	3.67969730e-05	2	true	smoothSolver	4.29564080e-05	1.56587850e-06	1	true
4973            	smoothSolver	3.12386850e-05	1.36345230e-06	1	3.36757790e-05	1.46022400e-06	1	1.86637640e-04	8.21542410e-06	1	false	smoothSolver	1.73398060e-04	6.71447230e-06	1	true	GAMG	5.07230520e-04	3.78310050e-05	2	true	smoothSolver	4.30072470e-05	1.56144080e-06	1	true
4974            	smoothSolver	3.12122080e-05	1.36231140e-06	1	3.36459330e-05	1.45892960e-06	1	1.86492870e-04	8.20886130e-06	1	false	smoothSolver	1.73322170e-04	6.71160380e-06	1	true	GAMG	5.08317750e-04	3.86474120e-05	2	true	smoothSolver	4.28688260e-05	1.56026790e-06	1	true
4975            	smoothSolver	3.11871270e-05	1.36123290e-06	1	3.36186310e-05	1.45773730e-06	1	1.86356880e-04	8.20281410e-06	1	false	smoothSolver	1.73245820e-04	6.70845870e-06	1	true	GAMG	5.04456800e-04	3.85811760e-05	2	true	smoothSolver	4.30271610e-05	1.56407890e-06	1	true
4976            	smoothSolver	3.11634550e-05	1.36022860e-06	1	3.35940520e-05	1.45667120e-06	1	1.86238130e-04	8.19774460e-06	1	false	smoothSolver	1.73170700e-04	6.70574030e-06	1	true	GAMG	4.98870830e-04	3.75931420e-05	2	true	smoothSolver	4.28166370e-05	1.55705310e-06	1	true
4977            	smoothSolver	3.11410640e-05	1.35927160e-06	1	3.35719030e-05	1.45569140e-06	1	1.86135440e-04	8.19344780e-06	1	false	smoothSolver	1.73096780e-04	6.70270460e-06	1	true	GAMG	4.97183550e-04	3.56995450e-05	2	true	smoothSolver	4.28476400e-05	1.55635460e-06	1	true
4978            	smoothSolver	3.11172910e-05	1.35824980e-06	1	3.35463740e-05	1.45458390e-06	1	1.86029040e-04	8.18894300e-06	1	false	smoothSolver	1.73021840e-04	6.69983580e-06	1	true	GAMG	4.91311510e-04	3.34401100e-05	2	true	smoothSolver	4.25666640e-05	1.55103290e-06	1	true
4979            	smoothSolver	3.10929060e-05	1.35719680e-06	1	3.35196790e-05	1.45342400e-06	1	1.85917220e-04	8.18413580e-06	1	false	smoothSolver	1.72946150e-04	6.69663820e-06	1	true	GAMG	4.86202850e-04	3.18356800e-05	2	true	smoothSolver	4.25935530e-05	1.54739740e-06	1	true
4980            	smoothSolver	3.10806110e-05	1.35624780e-06	1	3.35027780e-05	1.45254330e-06	1	1.85832880e-04	8.17889260e-06	1	false	smoothSolver	1.72881110e-04	6.69423880e-06	1	true	GAMG	4.92697920e-04	3.52858600e-05	2	true	smoothSolver	4.25297340e-05	1.54615760e-06	1	true
4981            	smoothSolver	3.10408140e-05	1.35487440e-06	1	3.34584590e-05	1.45070210e-06	1	1.85650280e-04	8.17136900e-06	1	false	smoothSolver	1.72796990e-04	6.69089880e-06	1	true	GAMG	4.95648450e-04	3.39496830e-05	2	true	smoothSolver	4.26119150e-05	1.54731050e-06	1	true
4982            	smoothSolver	3.10142420e-05	1.35373490e-06	1	3.34289980e-05	1.44942590e-06	1	1.85508020e-04	8.16476900e-06	1	false	smoothSolver	1.72720370e-04	6.68808850e-06	1	true	GAMG	4.93326830e-04	3.47207440e-05	2	true	smoothSolver	4.22988710e-05	1.54255520e-06	1	true
4983            	smoothSolver	3.09896020e-05	1.35266960e-06	1	3.34021530e-05	1.44823730e-06	1	1.85366670e-04	8.15829080e-06	1	false	smoothSolver	1.72645640e-04	6.68485940e-06	1	true	GAMG	4.95228840e-04	3.55085920e-05	2	true	smoothSolver	4.28747830e-05	1.55015800e-06	1	true
4984            	smoothSolver	3.09644990e-05	1.35159510e-06	1	3.33753380e-05	1.44706030e-06	1	1.85219430e-04	8.15165910e-06	1	false	smoothSolver	1.72571120e-04	6.68220360e-06	1	true	GAMG	4.94864960e-04	3.56104860e-05	2	true	smoothSolver	4.23534560e-05	1.54224980e-06	1	true
4985            	smoothSolver	3.09412550e-05	1.35058250e-06	1	3.33494760e-05	1.44591260e-06	1	1.85083290e-04	8.14545140e-06	1	false	smoothSolver	1.72496660e-04	6.67907720e-06	1	true	GAMG	4.92840410e-04	3.56484830e-05	2	true	smoothSolver	4.25124630e-05	1.54023660e-06	1	true
4986            	smoothSolver	3.09168220e-05	1.34954070e-06	1	3.33231330e-05	1.44478360e-06	1	1.84953200e-04	8.13964170e-06	1	false	smoothSolver	1.72421410e-04	6.67633050e-06	1	true	GAMG	4.89150190e-04	3.40291970e-05	2	true	smoothSolver	4.21257400e-05	1.53394470e-06	1	true
4987            	smoothSolver	3.08944770e-05	1.34856810e-06	1	3.33001980e-05	1.44374430e-06	1	1.84838540e-04	8.13459580e-06	1	false	smoothSolver	1.72348100e-04	6.67345320e-06	1	true	GAMG	4.92491440e-04	3.35637190e-05	2	true	smoothSolver	4.20566920e-05	1.53114150e-06	1	true
4988            	smoothSolver	3.08691930e-05	1.34747520e-06	1	3.32712410e-05	1.44250600e-06	1	1.84708520e-04	8.12884110e-06	1	false	smoothSolver	1.72271640e-04	6.67039950e-06	1	true	GAMG	4.86474120e-04	3.22198050e-05	2	true	smoothSolver	4.19753310e-05	1.52840940e-06	1	true
4989            	smoothSolver	3.08464680e-05	1.34644530e-06	1	3.32454300e-05	1.44133470e-06	1	1.84599860e-04	8.12353210e-06	1	false	smoothSolver	1.72197000e-04	6.66730690e-06	1	true	GAMG	4.90480320e-04	3.28891200e-05	2	true	smoothSolver	4.22476530e-05	1.53261020e-06	1	true
4990            	smoothSolver	3.08195850e-05	1.34530340e-06	1	3.32158170e-05	1.44007200e-06	1	1.84459890e-04	8.11755580e-06	1	false	smoothSolver	1.72121780e-04	6.66454690e-06	1	true	GAMG	4.86909540e-04	3.23504270e-05	2	true	smoothSolver	4.21542250e-05	1.53131700e-06	1	true
4991            	smoothSolver	3.07938770e-05	1.34419550e-06	1	3.31876750e-05	1.43885200e-06	1	1.84330010e-04	8.11167630e-06	1	false	smoothSolver	1.72046210e-04	6.66145040e-06	1	true	GAMG	4.83874070e-04	3.16440970e-05	2	true	smoothSolver	4.20690110e-05	1.52821190e-06	1	true
4992            	smoothSolver	3.07686600e-05	1.34310820e-06	1	3.31602390e-05	1.43765900e-06	1	1.84198700e-04	8.10575930e-06	1	false	smoothSolver	1.71971190e-04	6.65848870e-06	1	true	GAMG	4.83081170e-04	3.20008610e-05	2	true	smoothSolver	4.18776480e-05	1.52174710e-06	1	true
4993            	smoothSolver	3.07440380e-05	1.34204230e-06	1	3.31335550e-05	1.43648810e-06	1	1.84066570e-04	8.09977170e-06	1	false	smoothSolver	1.71896710e-04	6.65547270e-06	1	true	GAMG	4.82457140e-04	3.21914750e-05	2	true	smoothSolver	4.18395940e-05	1.51928870e-06	1	true
4994            	smoothSolver	6.60180470e-05	2.01892990e-06	1	7.43661350e-05	2.57499050e-06	1	3.84407800e-04	9.73156710e-06	1	false	smoothSolver	2.07602100e-04	7.64986450e-06	1	true	GAMG	4.94869310e-04	3.61904030e-05	2	true	smoothSolver	5.70719470e-05	1.51410660e-06	1	true
4995            	smoothSolver	3.12466130e-05	1.36283160e-06	1	3.34980750e-05	1.44176050e-06	1	1.89876500e-04	8.46876640e-06	1	false	smoothSolver	2.10646170e-04	6.76317960e-06	1	true	GAMG	3.45134110e-02	9.00480120e-04	2	true	smoothSolver	3.55069960e-04	4.01368810e-06	1	true
4996            	smoothSolver	7.87424740e-05	2.34247760e-06	1	5.55705890e-05	1.78615860e-06	1	4.58849720e-04	1.29336400e-05	1	false	smoothSolver	1.95393910e-03	2.71235390e-05	1	true	GAMG	1.53469080e-02	1.30220380e-03	2	true	smoothSolver	3.39800870e-02	8.79130040e-05	1	true
4997            	smoothSolver	5.78970720e-04	1.86408860e-05	1	3.84236030e-04	8.27415030e-06	1	1.03792080e-02	2.30793870e-04	1	false	smoothSolver	1.92327350e-02	5.81295640e-04	1	true	GAMG	1.63061230e-02	1.24529060e-03	2	true	smoothSolver	1.41178640e-01	8.48999700e-05	1	true
4998            	smoothSolver	3.87454800e-04	1.39868930e-05	1	3.12105960e-04	8.07048820e-06	1	4.14903870e-03	1.32835820e-04	1	false	smoothSolver	1.71838830e-02	4.14361630e-04	1	true	GAMG	3.83394610e-02	2.50427170e-03	2	true	smoothSolver	3.19733440e-01	1.31724320e-03	1	true
4999            	smoothSolver	2.84028730e-04	1.14484130e-05	1	2.07968900e-04	4.50986640e-06	1	3.05664990e-03	8.63868740e-05	1	false	smoothSolver	7.08068540e-02	1.63760800e-03	1	true	GAMG	4.62760820e-02	3.57969830e-03	2	true	smoothSolver	4.57772960e-01	3.95704630e-03	1	true
5000            	smoothSolver	1.67616860e-04	6.47371480e-06	1	9.63361070e-05	2.54622810e-06	1	1.77445620e-03	3.52844090e-05	1	false	smoothSolver	9.23060250e-02	2.22205060e-03	1	true	GAMG	4.69381550e-02	4.01534750e-03	2	true	smoothSolver	2.93374520e-01	2.37803110e-03	1	true
5001            	smoothSolver	1.41309730e-04	3.39246640e-06	1	1.62089220e-04	3.78188660e-06	1	3.00087870e-03	8.95897650e-05	1	false	smoothSolver	4.19044640e-02	1.09951330e-03	1	true	GAMG	3.97755440e-02	3.64930860e-03	2	true	smoothSolver	1.18238170e-01	1.08638960e-03	1	true
5002            	smoothSolver	1.89329160e-04	6.07805300e-06	1	2.01166080e-04	4.69521810e-06	1	3.23105380e-03	9.87412430e-05	1	false	smoothSolver	3.98075600e-02	4.37792790e-04	1	true	GAMG	4.01004890e-02	2.47449090e-03	2	true	smoothSolver	5.58132330e-02	5.86245980e-04	1	true
5003            	smoothSolver	1.96360430e-04	7.16175400e-06	1	1.86346090e-04	4.63798460e-06	1	2.55881490e-03	8.55148790e-05	1	false	smoothSolver	2.59025770e-02	2.44203340e-04	1	true	GAMG	3.94554380e-02	3.84433180e-03	2	true	smoothSolver	2.84579270e-02	2.24493480e-04	1	true
5004            	smoothSolver	1.63227150e-04	6.16260520e-06	1	1.36026680e-04	3.48842800e-06	1	1.89948780e-03	6.35210350e-05	1	false	smoothSolver	1.84007490e-02	2.14720780e-04	1	true	GAMG	4.25309950e-02	2.59553820e-03	3	true	smoothSolver	3.82623990e-02	1.97545200e-04	1	true
5005            	smoothSolver	1.27666720e-04	4.67615360e-06	1	9.74143030e-05	2.57831010e-06	1	1.38024520e-03	4.26564970e-05	1	false	smoothSolver	1.48114720e-02	1.94011470e-04	1	true	GAMG	4.20569830e-02	2.51601010e-03	3	true	smoothSolver	3.50046180e-02	1.55957620e-04	1	true
5006            	smoothSolver	1.01995960e-04	3.37230400e-06	1	9.47028010e-05	2.85261290e-06	1	1.33930590e-03	3.47268590e-05	1	false	smoothSolver	1.30349510e-02	1.39243730e-04	1	true	GAMG	3.86281990e-02	3.38669190e-03	2	true	smoothSolver	2.70303750e-02	1.34897490e-04	1	true
5007            	smoothSolver	8.91837460e-05	2.46139950e-06	1	1.01354120e-04	3.08526150e-06	1	1.30266990e-03	3.70678000e-05	1	false	smoothSolver	1.31461920e-02	1.30296560e-04	1	true	GAMG	3.80130160e-02	3.16946670e-03	2	true	smoothSolver	2.45406350e-02	8.63047210e-05	1	true
5008            	smoothSolver	8.01624160e-05	2.35850060e-06	1	9.95846130e-05	3.01623460e-06	1	1.18609840e-03	3.68958700e-05	1	false	smoothSolver	1.26895150e-02	1.59051500e-04	1	true	GAMG	3.72297880e-02	3.59553940e-03	2	true	smoothSolver	2.71114630e-02	9.73259010e-05	1	true
5009            	smoothSolver	7.14743360e-05	2.32216190e-06	1	8.92110230e-05	2.72788870e-06	1	9.76671480e-04	3.00891240e-05	1	false	smoothSolver	1.22324100e-02	1.65774800e-04	1	true	GAMG	3.56921880e-02	2.46888990e-03	3	true	smoothSolver	3.03918950e-02	1.11694570e-04	1	true
5010            	smoothSolver	6.47618860e-05	2.22368730e-06	1	7.48711150e-05	2.35786130e-06	1	7.68667210e-04	2.27014910e-05	1	false	smoothSolver	1.10635020e-02	1.52045570e-04	1	true	GAMG	3.37027220e-02	2.32784110e-03	3	true	smoothSolver	3.07533560e-02	1.18489500e-04	1	true
5011            	smoothSolver	5.89163380e-05	2.08174060e-06	1	6.47414060e-05	2.15321770e-06	1	6.85093790e-04	2.01294590e-05	1	false	smoothSolver	9.72159650e-03	1.30254630e-04	1	true	GAMG	3.23927470e-02	3.18462240e-03	2	true	smoothSolver	3.03904850e-02	1.20718810e-04	1	true
5012            	smoothSolver	5.61843110e-05	1.98443770e-06	1	5.97828700e-05	2.10085000e-06	1	6.65369400e-04	2.12778560e-05	1	false	smoothSolver	8.58188900e-03	1.15557980e-04	1	true	GAMG	3.11195190e-02	1.89186740e-03	3	true	smoothSolver	3.06307490e-02	1.24292170e-04	1	true
5013            	smoothSolver	5.24822380e-05	1.88098490e-06	1	5.69395780e-05	2.04026010e-06	1	6.54055440e-04	2.22301930e-05	1	false	smoothSolver	7.51344640e-03	1.04262300e-04	1	true	GAMG	2.91239970e-02	1.73814570e-03	3	true	smoothSolver	3.06645390e-02	1.23234990e-04	1	true
5014            	smoothSolver	4.89099460e-05	1.79142500e-06	1	5.38891230e-05	1.94397890e-06	1	6.06081630e-04	2.09268470e-05	1	false	smoothSolver	6.46093390e-03	9.34556360e-05	1	true	GAMG	2.68795350e-02	1.65530810e-03	3	true	smoothSolver	3.01536630e-02	1.24528390e-04	1	true
5015            	smoothSolver	4.65870710e-05	1.73543260e-06	1	5.10969120e-05	1.86698710e-06	1	5.47582850e-04	1.90010740e-05	1	false	smoothSolver	5.58915490e-03	8.52340490e-05	1	true	GAMG	2.56095230e-02	1.59426750e-03	3	true	smoothSolver	2.93738020e-02	1.29926650e-04	1	true
5016            	smoothSolver	4.63411790e-05	1.70729910e-06	1	5.05956690e-05	1.88359450e-06	1	5.56024560e-04	1.89481260e-05	1	false	smoothSolver	4.94453880e-03	7.90238150e-05	1	true	GAMG	2.47421360e-02	1.44615530e-03	3	true	smoothSolver	2.89662070e-02	1.34880280e-04	1	true
5017            	smoothSolver	4.34078540e-05	1.66020260e-06	1	4.76117370e-05	1.82307480e-06	1	4.72403730e-04	1.66730190e-05	1	false	smoothSolver	4.11376900e-03	6.80488470e-05	1	true	GAMG	2.27738200e-02	1.31149020e-03	3	true	smoothSolver	2.74934530e-02	1.36804440e-04	1	true
5018            	smoothSolver	4.21261900e-05	1.62778440e-06	1	4.66580210e-05	1.80723950e-06	1	4.46188500e-04	1.61047900e-05	1	false	smoothSolver	3.52974570e-03	5.95567640e-05	1	true	GAMG	2.07341640e-02	1.27428930e-03	3	true	smoothSolver	2.64307320e-02	1.36641390e-04	1	true
5019            	smoothSolver	4.09525560e-05	1.59660950e-06	1	4.54047840e-05	1.76940540e-06	1	4.29489970e-04	1.56067340e-05	1	false	smoothSolver	3.03835240e-03	5.25632750e-05	1	true	GAMG	1.92161390e-02	1.25642950e-03	3	true	smoothSolver	2.55359680e-02	1.31156250e-04	1	true
5020            	smoothSolver	3.98235710e-05	1.57240230e-06	1	4.41908060e-05	1.73358420e-06	1	4.16100340e-04	1.51128670e-05	1	false	smoothSolver	2.61137710e-03	4.54183320e-05	1	true	GAMG	1.79032840e-02	1.19936030e-03	3	true	smoothSolver	2.46400220e-02	1.26680990e-04	1	true
5021            	smoothSolver	3.90415680e-05	1.55778590e-06	1	4.30925290e-05	1.70424050e-06	1	4.05000900e-04	1.47188860e-05	1	false	smoothSolver	2.24575130e-03	3.90125030e-05	1	true	GAMG	1.69914410e-02	1.09553350e-03	3	true	smoothSolver	2.36534130e-02	1.21790990e-04	1	true
5022            	smoothSolver	3.85475830e-05	1.54904050e-06	1	4.21993410e-05	1.68368280e-06	1	3.97505650e-04	1.44607140e-05	1	false	smoothSolver	1.93130820e-03	3.30476410e-05	1	true	GAMG	1.61463360e-02	9.97830030e-04	3	true	smoothSolver	2.26150660e-02	1.13100780e-04	1	true
5023            	smoothSolver	3.81441300e-05	1.53748250e-06	1	4.15357910e-05	1.66552600e-06	1	3.91644170e-04	1.42627140e-05	1	false	smoothSolver	1.65415650e-03	2.89245870e-05	1	true	GAMG	1.54020770e-02	9.67752000e-04	3	true	smoothSolver	2.17390260e-02	1.08037540e-04	1	true
5024            	smoothSolver	3.77430040e-05	1.52666960e-06	1	4.09740360e-05	1.65136080e-06	1	3.83261990e-04	1.39582480e-05	1	false	smoothSolver	1.43140160e-03	2.53295690e-05	1	true	GAMG	1.46905700e-02	9.67991100e-04	3	true	smoothSolver	2.05071830e-02	1.06015500e-04	1	true
5025            	smoothSolver	3.73784560e-05	1.51513040e-06	1	4.05244270e-05	1.63942620e-06	1	3.73583430e-04	1.36828920e-05	1	false	smoothSolver	1.24674590e-03	2.23377570e-05	1	true	GAMG	1.39722440e-02	9.56797240e-04	3	true	smoothSolver	1.93092800e-02	1.04089560e-04	1	true
5026            	smoothSolver	3.70099750e-05	1.50213410e-06	1	4.02339760e-05	1.63104630e-06	1	3.67147190e-04	1.35047910e-05	1	false	smoothSolver	1.08386930e-03	2.00207780e-05	1	true	GAMG	1.32710770e-02	9.20678090e-04	3	true	smoothSolver	1.81596510e-02	1.06948600e-04	1	true
5027            	smoothSolver	3.66599960e-05	1.49017670e-06	1	4.00434470e-05	1.62720340e-06	1	3.61816020e-04	1.34027780e-05	1	false	smoothSolver	9.46903060e-04	1.81577660e-05	1	true	GAMG	1.27953230e-02	8.60338380e-04	3	true	smoothSolver	1.71194040e-02	1.09740800e-04	1	true
5028            	smoothSolver	3.63369120e-05	1.47873300e-06	1	3.98807300e-05	1.62264010e-06	1	3.58764990e-04	1.33531400e-05	1	false	smoothSolver	8.31310170e-04	1.66217870e-05	1	true	GAMG	1.25004820e-02	8.07686980e-04	3	true	smoothSolver	1.61623140e-02	1.16197510e-04	1	true
5029            	smoothSolver	3.61140240e-05	1.47396960e-06	1	4.00995510e-05	1.62779320e-06	1	3.58119610e-04	1.33051820e-05	1	false	smoothSolver	7.39944930e-04	1.54699540e-05	1	true	GAMG	1.22259970e-02	7.87259320e-04	3	true	smoothSolver	1.51596200e-02	1.18282990e-04	1	true
5030            	smoothSolver	3.57392540e-05	1.46503050e-06	1	3.95506080e-05	1.60900840e-06	1	3.55627040e-04	1.31371490e-05	1	false	smoothSolver	6.58632310e-04	1.43821950e-05	1	true	GAMG	1.20633970e-02	7.87115380e-04	3	true	smoothSolver	1.42053160e-02	1.13308470e-04	1	true
5031            	smoothSolver	3.54961180e-05	1.45973940e-06	1	3.92977490e-05	1.60063390e-06	1	3.51548180e-04	1.29830700e-05	1	false	smoothSolver	5.89051680e-04	1.32974490e-05	1	true	GAMG	1.17732900e-02	7.90230060e-04	3	true	smoothSolver	1.33390210e-02	1.09408410e-04	1	true
5032            	smoothSolver	3.52658480e-05	1.45389070e-06	1	3.90593560e-05	1.59254230e-06	1	3.47827820e-04	1.28523540e-05	1	false	smoothSolver	5.32507380e-04	1.24704170e-05	1	true	GAMG	1.14313610e-02	7.79039370e-04	3	true	smoothSolver	1.24855050e-02	1.07931490e-04	1	true
5033            	smoothSolver	3.51576620e-05	1.44875060e-06	1	3.89541880e-05	1.58724370e-06	1	3.45544900e-04	1.27772400e-05	1	false	smoothSolver	4.85551730e-04	1.18182890e-05	1	true	GAMG	1.13322820e-02	7.54053700e-04	3	true	smoothSolver	1.16485940e-02	1.01381470e-04	1	true
5034            	smoothSolver	3.49501250e-05	1.44236940e-06	1	3.87866060e-05	1.58184440e-06	1	3.41689620e-04	1.27102060e-05	1	false	smoothSolver	4.42377540e-04	1.11292380e-05	1	true	GAMG	1.10060930e-02	7.21640060e-04	3	true	smoothSolver	1.08046220e-02	1.00617680e-04	1	true
5035            	smoothSolver	3.47436250e-05	1.43542270e-06	1	3.86682820e-05	1.57705490e-06	1	3.38911460e-04	1.26499850e-05	1	false	smoothSolver	4.06150950e-04	1.05216740e-05	1	true	GAMG	1.06202860e-02	6.96024800e-04	3	true	smoothSolver	9.94385070e-03	9.24805220e-05	1	true
5036            	smoothSolver	3.45669620e-05	1.42852930e-06	1	3.85595340e-05	1.57379730e-06	1	3.36625120e-04	1.25862450e-05	1	false	smoothSolver	3.75202160e-04	1.00205460e-05	1	true	GAMG	1.03791390e-02	6.81512810e-04	3	true	smoothSolver	9.12319440e-03	8.81789330e-05	1	true
5037            	smoothSolver	3.43994610e-05	1.42260930e-06	1	3.84675570e-05	1.57151120e-06	1	3.35753480e-04	1.25153620e-05	1	false	smoothSolver	3.49040440e-04	9.63338700e-06	1	true	GAMG	1.03147150e-02	6.58580890e-04	3	true	smoothSolver	8.23520610e-03	7.86802710e-05	1	true
5038            	smoothSolver	3.42543320e-05	1.41856280e-06	1	3.83797170e-05	1.56860880e-06	1	3.33965030e-04	1.24309530e-05	1	false	smoothSolver	3.27011050e-04	9.30602290e-06	1	true	GAMG	1.01564710e-02	9.86653250e-04	2	true	smoothSolver	7.41413250e-03	7.13659570e-05	1	true
5039            	smoothSolver	3.41395010e-05	1.41514460e-06	1	3.83029100e-05	1.56489410e-06	1	3.30821320e-04	1.23348340e-05	1	false	smoothSolver	3.08406000e-04	8.98127580e-06	1	true	GAMG	9.90937790e-03	6.48853050e-04	3	true	smoothSolver	6.61072700e-03	6.50083750e-05	1	true
5040            	smoothSolver	3.40373790e-05	1.41340160e-06	1	3.82425080e-05	1.56134470e-06	1	3.27521540e-04	1.21904630e-05	1	false	smoothSolver	2.92534620e-04	8.70505890e-06	1	true	GAMG	9.55026640e-03	6.30014450e-04	3	true	smoothSolver	5.89264380e-03	6.10130080e-05	1	true
5041            	smoothSolver	3.39812440e-05	1.41348650e-06	1	3.81954880e-05	1.55949220e-06	1	3.24951370e-04	1.20591290e-05	1	false	smoothSolver	2.78643170e-04	8.46757270e-06	1	true	GAMG	9.29369300e-03	9.26982230e-04	2	true	smoothSolver	5.21642660e-03	5.44481460e-05	1	true
5042            	smoothSolver	3.39256900e-05	1.41260370e-06	1	3.81111690e-05	1.55832250e-06	1	3.23345620e-04	1.20105520e-05	1	false	smoothSolver	2.66403750e-04	8.26111170e-06	1	true	GAMG	9.17679970e-03	6.28485500e-04	3	true	smoothSolver	4.57130220e-03	4.85702220e-05	1	true
5043            	smoothSolver	3.39005540e-05	1.41331790e-06	1	3.80826920e-05	1.55808650e-06	1	3.19856490e-04	1.19536210e-05	1	false	smoothSolver	2.55745050e-04	8.08034740e-06	1	true	GAMG	8.93580470e-03	6.10614260e-04	3	true	smoothSolver	3.99550320e-03	4.35366200e-05	1	true
5044            	smoothSolver	3.38900890e-05	1.41394950e-06	1	3.81023050e-05	1.55923030e-06	1	3.17578370e-04	1.19060950e-05	1	false	smoothSolver	2.46591470e-04	7.92203300e-06	1	true	GAMG	8.62646110e-03	5.80882500e-04	3	true	smoothSolver	3.49258280e-03	3.86362620e-05	1	true
